from,to,unfinished,finished
C0126,C0100,1,1
C0126,C0101,2,0
C0126,C0102,5,1
C0126,C0103,3,2
C0126,C0104,1,0
C0126,C0105,10,4
C0126,C0106,1,1
C0126,C0107,6,3
C0126,C0108,5,5
C0126,C0109,5,1
C0126,C0110,2,3
C0126,C0111,6,3
C0126,C0112,1,1
C0126,C0113,4,0
C0126,C0114,4,0
C0126,C0115,11,1
C0126,C0116,4,4
C0126,C0117,83,56
C0126,C0118,40,9
C0126,C0119,29,9
C0126,C0120,8,0
C0126,C0121,7,3
C0126,C0122,12,1
C0126,C0123,12,4
C0126,C0124,4,0
C0126,C0125,2,1
C0126,C0126,7,2
C0126,C0127,3,1
C0126,C0128,3,0
C0126,C0129,7,6
C0126,C0130,3,0
C0126,C0132,11,5
C0126,C0133,12,16
C0126,C0134,16,8
C0126,C0135,28,15
C0126,C0136,0,1
C0126,C0137,6,5
C0126,C0138,16,3
C0126,C0139,23,6
C0126,C0140,1,0
C0126,C0142,9,1
C0126,C0143,0,1
C0126,C0144,13,5
C0126,C0145,7,1
C0126,C0146,0,1
C0127,C0001,167,71
C0127,C0003,3,3
C0127,C0004,9,0
C0127,C0005,20,1
C0127,C0006,4,2
C0127,C0007,8,14
C0127,C0008,47,11
C0127,C0009,18,10
C0127,C0010,7,3
C0127,C0011,3,2
C0127,C0012,2,0
C0127,C0013,2,2
C0127,C0014,17,3
C0127,C0015,9,4
C0127,C0016,47,21
C0127,C0019,3,1
C0127,C0020,0,1
C0127,C0022,0,1
C0127,C0023,1,0
C0127,C0026,1,0
C0127,C0028,3,0
C0127,C0029,1,0
C0127,C0031,3,0
C0127,C0033,1,1
C0127,C0034,3,0
C0127,C0035,0,1
C0127,C0037,0,2
C0127,C0039,0,1
C0127,C0040,1,0
C0127,C0041,0,4
C0127,C0042,5,4
C0127,C0043,0,1
C0127,C0045,2,2
C0127,C0049,7,0
C0127,C0051,4,1
C0127,C0052,4,1
C0127,C0053,8,0
C0127,C0054,3,1
C0127,C0055,9,2
C0127,C0056,4,2
C0127,C0057,2,0
C0127,C0059,0,1
C0127,C0061,1,0
C0127,C0062,3,1
C0127,C0063,0,2
C0127,C0064,2,0
C0127,C0065,3,0
C0127,C0067,6,3
C0127,C0068,7,4
C0127,C0070,1,1
C0127,C0072,1,1
C0127,C0073,0,1
C0127,C0074,1,0
C0127,C0075,3,0
C0127,C0076,0,2
C0127,C0078,3,1
C0127,C0079,1,0
C0127,C0081,2,1
C0127,C0082,1,0
C0127,C0084,0,1
C0127,C0088,0,2
C0127,C0089,1,0
C0127,C0090,1,0
C0127,C0096,1,0
C0127,C0098,5,0
C0127,C0099,1,0
C0127,C0100,0,1
C0127,C0103,1,0
C0127,C0105,1,0
C0127,C0107,2,0
C0127,C0108,1,2
C0127,C0109,5,0
C0127,C0111,2,1
C0127,C0114,7,0
C0127,C0115,0,2
C0127,C0116,0,1
C0127,C0117,21,13
C0127,C0118,22,6
C0127,C0119,7,2
C0127,C0120,3,0
C0127,C0121,2,0
C0127,C0122,6,0
C0127,C0123,8,1
C0127,C0125,0,1
C0127,C0126,2,1
C0127,C0127,2,0
C0127,C0128,0,1
C0127,C0129,3,2
C0127,C0130,4,4
C0127,C0132,3,2
C0127,C0133,2,0
C0127,C0134,2,1
C0127,C0135,5,2
C0127,C0136,1,0
C0127,C0137,1,2
C0127,C0138,5,1
C0127,C0139,14,4
C0127,C0140,3,1
C0127,C0142,1,0
C0127,C0143,4,0
C0127,C0144,1,0
C0127,C0145,1,2
C0128,C0001,188,77
C0128,C0002,2,1
C0128,C0003,1,1
C0128,C0004,10,6
C0128,C0005,7,3
C0128,C0006,7,3
C0128,C0007,11,17
C0128,C0008,45,9
C0128,C0009,16,4
C0128,C0010,6,2
C0128,C0011,0,3
C0128,C0012,2,1
C0128,C0013,1,2
C0128,C0014,37,15
C0128,C0015,8,2
C0128,C0016,56,17
C0128,C0017,2,1
C0128,C0021,1,1
C0128,C0023,0,1
C0128,C0026,1,0
C0128,C0028,6,1
C0128,C0030,1,2
C0128,C0031,2,2
C0128,C0032,1,0
C0128,C0034,3,2
C0128,C0035,1,0
C0128,C0036,2,1
C0128,C0039,1,0
C0128,C0040,1,2
C0128,C0041,0,1
C0128,C0042,4,5
C0128,C0043,1,0
C0128,C0045,0,1
C0128,C0048,4,8
C0128,C0049,11,3
C0128,C0051,1,0
C0128,C0052,2,0
C0128,C0053,1,1
C0128,C0054,7,0
C0128,C0055,6,3
C0128,C0057,1,0
C0128,C0058,2,0
C0128,C0059,7,0
C0128,C0060,1,0
C0128,C0062,5,2
C0128,C0064,2,0
C0128,C0065,2,1
C0128,C0066,4,0
C0128,C0067,4,2
C0128,C0068,1,0
C0128,C0070,2,0
C0128,C0073,2,0
C0128,C0074,1,1
C0128,C0076,3,0
C0128,C0078,2,0
C0128,C0079,1,2
C0128,C0080,0,2
C0128,C0084,0,1
C0128,C0087,1,0
C0128,C0089,0,2
C0128,C0093,2,4
C0128,C0098,0,1
C0128,C0099,3,3
C0128,C0101,0,1
C0128,C0103,2,2
C0128,C0104,4,0
C0128,C0105,9,0
C0128,C0107,10,0
C0128,C0108,1,3
C0128,C0109,4,1
C0128,C0110,2,0
C0128,C0111,1,0
C0128,C0113,2,1
C0128,C0114,3,0
C0128,C0115,2,0
C0128,C0116,0,1
C0128,C0117,35,9
C0128,C0118,10,4
C0128,C0119,11,5
C0128,C0120,3,1
C0128,C0122,1,0
C0128,C0123,1,2
C0128,C0124,1,0
C0128,C0126,3,2
C0128,C0128,1,0
C0128,C0129,6,3
C0128,C0130,1,0
C0128,C0132,8,2
C0128,C0134,1,1
C0128,C0135,12,0
C0128,C0136,1,0
C0128,C0137,6,3
C0128,C0138,1,2
C0128,C0139,7,1
C0128,C0141,2,1
C0128,C0143,3,1
C0128,C0144,2,2
C0128,C0145,6,2
C0129,C0001,1593,622
C0129,C0002,11,8
C0129,C0003,13,14
C0129,C0004,55,24
C0129,C0005,118,16
C0129,C0006,51,51
C0129,C0007,104,77
C0129,C0008,346,87
C0129,C0009,128,36
C0129,C0010,38,24
C0129,C0011,41,31
C0129,C0012,27,5
C0129,C0013,26,14
C0129,C0014,289,76
C0129,C0015,37,18
C0129,C0016,506,187
C0129,C0017,11,8
C0129,C0019,3,4
C0129,C0020,1,2
C0129,C0021,7,1
C0129,C0022,2,7
C0129,C0023,0,1
C0129,C0024,1,1
C0129,C0025,3,2
C0129,C0026,7,2
C0129,C0027,0,2
C0129,C0028,11,4
C0129,C0029,5,1
C0129,C0030,2,3
C0129,C0031,27,9
C0129,C0032,4,7
C0129,C0033,13,8
C0129,C0034,28,30
C0129,C0035,4,6
C0129,C0036,2,0
C0129,C0037,1,16
C0129,C0038,0,2
C0129,C0039,7,2
C0129,C0040,8,7
C0129,C0041,21,13
C0129,C0042,34,17
C0129,C0043,1,1
C0129,C0044,4,3
C0129,C0045,18,8
C0129,C0046,4,3
C0129,C0047,4,0
C0129,C0048,4,6
C0129,C0049,47,5
C0129,C0050,0,2
C0129,C0051,25,7
C0129,C0052,14,9
C0129,C0053,64,5
C0129,C0054,26,6
C0129,C0055,33,6
C0129,C0056,41,16
C0129,C0057,6,8
C0129,C0058,14,1
C0129,C0059,33,9
C0129,C0060,2,0
C0129,C0061,4,3
C0129,C0062,39,10
C0129,C0063,1,1
C0129,C0064,2,0
C0129,C0065,25,5
C0129,C0066,2,0
C0129,C0067,27,9
C0129,C0068,12,2
C0129,C0069,0,1
C0129,C0070,16,11
C0129,C0071,5,1
C0129,C0072,9,3
C0129,C0073,17,2
C0129,C0074,19,3
C0129,C0075,10,4
C0129,C0076,12,3
C0129,C0077,0,2
C0129,C0078,11,10
C0129,C0079,6,7
C0129,C0080,3,9
C0129,C0081,14,6
C0129,C0082,7,3
C0129,C0083,5,2
C0129,C0084,5,6
C0129,C0085,5,3
C0129,C0086,3,2
C0129,C0087,11,2
C0129,C0088,3,4
C0129,C0089,7,6
C0129,C0090,5,2
C0129,C0091,1,2
C0129,C0092,7,2
C0129,C0093,4,2
C0129,C0094,3,0
C0129,C0095,1,0
C0129,C0096,7,2
C0129,C0097,5,1
C0129,C0098,16,10
C0129,C0100,7,1
C0129,C0101,4,1
C0129,C0102,15,5
C0129,C0103,10,2
C0129,C0104,6,4
C0129,C0105,121,27
C0129,C0106,6,1
C0129,C0107,17,4
C0129,C0108,7,4
C0129,C0109,44,7
C0129,C0110,18,2
C0129,C0111,10,2
C0129,C0112,7,6
C0129,C0113,5,2
C0129,C0114,5,5
C0129,C0115,6,2
C0129,C0116,4,3
C0129,C0117,301,136
C0129,C0118,108,22
C0129,C0119,100,29
C0129,C0120,17,2
C0129,C0121,20,6
C0129,C0122,42,4
C0129,C0123,17,1
C0129,C0124,11,1
C0129,C0125,9,2
C0129,C0126,3,3
C0129,C0127,5,1
C0129,C0128,7,2
C0129,C0129,35,23
C0129,C0130,23,5
C0129,C0131,7,0
C0129,C0132,20,5
C0129,C0133,23,20
C0129,C0134,156,43
C0129,C0135,20,21
C0129,C0136,2,1
C0129,C0137,19,18
C0129,C0138,8,7
C0129,C0139,82,10
C0129,C0140,18,5
C0129,C0142,8,1
C0129,C0143,17,6
C0129,C0144,33,12
C0129,C0145,27,8
C0129,C0146,19,2
C0130,C0001,551,211
C0130,C0002,6,5
C0130,C0003,11,7
C0130,C0004,21,14
C0130,C0005,51,5
C0130,C0006,21,7
C0130,C0007,44,25
C0130,C0008,148,32
C0130,C0009,43,11
C0130,C0010,18,9
C0130,C0011,12,11
C0130,C0012,9,0
C0130,C0013,17,3
C0130,C0014,74,34
C0130,C0015,17,8
C0130,C0016,136,52
C0130,C0017,6,5
C0130,C0019,9,2
C0130,C0020,0,1
C0130,C0021,1,0
C0130,C0022,1,4
C0130,C0023,2,0
C0130,C0024,3,0
C0130,C0025,2,0
C0130,C0026,0,3
C0130,C0027,0,1
C0130,C0028,4,1
C0130,C0029,1,0
C0130,C0030,1,0
C0130,C0031,13,9
C0130,C0032,6,0
C0130,C0033,6,2
C0130,C0034,7,3
C0130,C0035,1,2
C0130,C0036,1,0
C0130,C0037,2,2
C0130,C0038,1,0
C0130,C0039,1,1
C0130,C0040,6,2
C0130,C0041,4,1
C0130,C0042,11,6
C0130,C0043,6,5
C0130,C0044,3,1
C0130,C0045,6,0
C0130,C0046,2,2
C0130,C0048,2,5
C0130,C0049,23,3
C0130,C0051,12,1
C0130,C0052,7,1
C0130,C0053,16,2
C0130,C0054,20,4
C0130,C0055,27,4
C0130,C0056,5,0
C0130,C0057,7,3
C0130,C0058,8,0
C0130,C0059,8,4
C0130,C0060,1,1
C0130,C0061,1,1
C0130,C0062,11,6
C0130,C0063,2,1
C0130,C0064,4,2
C0130,C0065,7,2
C0130,C0066,2,0
C0130,C0067,12,3
C0130,C0068,8,2
C0130,C0069,1,0
C0130,C0070,4,0
C0130,C0071,0,1
C0130,C0072,0,1
C0130,C0073,4,2
C0130,C0074,5,0
C0130,C0076,14,6
C0130,C0078,4,3
C0130,C0080,0,1
C0130,C0081,2,0
C0130,C0082,1,0
C0130,C0083,1,1
C0130,C0084,7,5
C0130,C0085,1,1
C0130,C0086,0,3
C0130,C0087,9,2
C0130,C0088,5,0
C0130,C0089,3,0
C0130,C0090,0,1
C0130,C0091,0,2
C0130,C0092,2,2
C0130,C0093,1,0
C0130,C0094,0,1
C0130,C0095,8,0
C0130,C0096,3,1
C0130,C0097,0,1
C0130,C0098,13,5
C0130,C0099,3,1
C0130,C0100,3,5
C0130,C0101,2,0
C0130,C0102,5,2
C0130,C0103,2,5
C0130,C0104,1,0
C0130,C0105,6,0
C0130,C0107,0,1
C0130,C0108,0,3
C0130,C0109,24,3
C0130,C0110,2,2
C0130,C0111,4,3
C0130,C0112,8,5
C0130,C0113,1,0
C0130,C0115,4,0
C0130,C0117,83,39
C0130,C0118,36,6
C0130,C0119,17,7
C0130,C0120,15,3
C0130,C0121,9,1
C0130,C0122,3,0
C0130,C0123,23,1
C0130,C0124,1,0
C0130,C0125,1,0
C0130,C0126,7,3
C0130,C0127,2,0
C0130,C0128,1,0
C0130,C0129,12,3
C0130,C0130,12,1
C0130,C0132,9,2
C0130,C0133,11,8
C0130,C0134,12,6
C0130,C0135,18,16
C0130,C0136,1,0
C0130,C0137,9,4
C0130,C0138,3,3
C0130,C0139,19,2
C0130,C0140,8,1
C0130,C0141,7,0
C0130,C0142,2,0
C0130,C0144,15,7
C0131,C0001,151,63
C0131,C0003,6,2
C0131,C0004,7,2
C0131,C0005,10,2
C0131,C0006,7,5
C0131,C0007,8,10
C0131,C0008,37,14
C0131,C0009,10,6
C0131,C0010,2,0
C0131,C0011,2,2
C0131,C0012,2,0
C0131,C0013,3,1
C0131,C0014,19,11
C0131,C0015,20,6
C0131,C0016,36,12
C0131,C0019,4,1
C0131,C0020,0,1
C0131,C0021,2,0
C0131,C0028,0,1
C0131,C0029,7,0
C0131,C0031,0,1
C0131,C0032,0,1
C0131,C0034,6,2
C0131,C0035,1,2
C0131,C0037,0,2
C0131,C0041,2,1
C0131,C0042,2,5
C0131,C0043,1,0
C0131,C0046,3,1
C0131,C0048,0,1
C0131,C0049,2,3
C0131,C0051,4,0
C0131,C0052,1,1
C0131,C0053,4,1
C0131,C0054,3,0
C0131,C0055,2,0
C0131,C0056,1,0
C0131,C0057,2,2
C0131,C0058,4,0
C0131,C0059,1,3
C0131,C0060,1,0
C0131,C0061,4,1
C0131,C0062,5,3
C0131,C0063,1,0
C0131,C0064,3,1
C0131,C0065,5,1
C0131,C0067,6,4
C0131,C0070,0,1
C0131,C0072,1,0
C0131,C0075,1,0
C0131,C0076,1,0
C0131,C0082,1,0
C0131,C0084,0,2
C0131,C0086,1,0
C0131,C0089,3,1
C0131,C0091,1,2
C0131,C0096,0,1
C0131,C0097,0,1
C0131,C0098,0,1
C0131,C0099,3,1
C0131,C0102,3,1
C0131,C0103,2,0
C0131,C0104,1,0
C0131,C0105,3,0
C0131,C0107,1,0
C0131,C0108,5,4
C0131,C0111,10,1
C0131,C0112,1,1
C0131,C0113,1,1
C0131,C0114,1,0
C0131,C0115,7,2
C0131,C0116,0,1
C0131,C0117,6,7
C0131,C0118,11,1
C0131,C0119,19,4
C0131,C0120,0,1
C0131,C0121,4,0
C0131,C0122,3,1
C0131,C0123,1,0
C0131,C0124,2,0
C0131,C0126,2,3
C0131,C0127,0,1
C0131,C0128,3,0
C0131,C0129,0,2
C0131,C0130,2,0
C0131,C0132,1,0
C0131,C0134,1,0
C0131,C0135,1,1
C0131,C0137,1,4
C0131,C0138,2,0
C0131,C0139,9,1
C0131,C0143,4,0
C0131,C0144,14,4
C0131,C0146,1,0
C0132,C0001,1651,1277
C0132,C0002,4,0
C0132,C0003,6,8
C0132,C0004,30,11
C0132,C0005,53,8
C0132,C0006,1057,1016
C0132,C0007,57,45
C0132,C0008,160,45
C0132,C0009,35,16
C0132,C0010,20,6
C0132,C0011,22,9
C0132,C0012,10,1
C0132,C0013,11,4
C0132,C0014,66,36
C0132,C0015,20,7
C0132,C0016,185,91
C0132,C0017,4,0
C0132,C0020,3,3
C0132,C0021,3,0
C0132,C0022,0,5
C0132,C0024,0,1
C0132,C0026,0,1
C0132,C0028,11,2
C0132,C0029,1,0
C0132,C0030,2,0
C0132,C0031,16,7
C0132,C0033,5,1
C0132,C0034,1048,1009
C0132,C0035,3,5
C0132,C0036,1,1
C0132,C0037,4,7
C0132,C0038,10,8
C0132,C0039,4,2
C0132,C0040,0,2
C0132,C0041,8,11
C0132,C0042,19,9
C0132,C0043,2,2
C0132,C0044,0,2
C0132,C0045,2,0
C0132,C0046,4,1
C0132,C0047,0,2
C0132,C0048,9,8
C0132,C0049,14,4
C0132,C0051,3,1
C0132,C0052,10,1
C0132,C0053,26,4
C0132,C0054,18,6
C0132,C0055,19,5
C0132,C0056,13,9
C0132,C0057,1,3
C0132,C0058,6,0
C0132,C0059,20,6
C0132,C0060,1,0
C0132,C0061,2,0
C0132,C0062,28,9
C0132,C0064,2,0
C0132,C0065,4,0
C0132,C0066,1,0
C0132,C0067,8,8
C0132,C0068,2,0
C0132,C0070,5,2
C0132,C0071,2,1
C0132,C0072,2,3
C0132,C0073,5,2
C0132,C0074,8,0
C0132,C0075,6,3
C0132,C0076,10,2
C0132,C0078,5,1
C0132,C0080,0,2
C0132,C0081,8,0
C0132,C0082,0,1
C0132,C0083,1,0
C0132,C0084,0,2
C0132,C0085,11,3
C0132,C0086,3,1
C0132,C0087,4,0
C0132,C0088,1,0
C0132,C0089,5,4
C0132,C0090,1,0
C0132,C0091,0,1
C0132,C0092,3,4
C0132,C0093,1,1
C0132,C0094,2,0
C0132,C0095,3,0
C0132,C0096,3,2
C0132,C0097,2,3
C0132,C0098,5,4
C0132,C0099,0,3
C0132,C0101,1,0
C0132,C0103,14,5
C0132,C0104,2,3
C0132,C0105,16,2
C0132,C0106,0,1
C0132,C0107,1,1
C0132,C0108,3,4
C0132,C0109,10,1
C0132,C0110,3,3
C0132,C0111,5,0
C0132,C0112,2,1
C0132,C0113,1,1
C0132,C0114,2,1
C0132,C0115,8,3
C0132,C0116,3,1
C0132,C0117,94,65
C0132,C0118,43,9
C0132,C0119,48,17
C0132,C0120,11,4
C0132,C0121,2,0
C0132,C0122,22,2
C0132,C0123,10,2
C0132,C0124,4,0
C0132,C0126,2,6
C0132,C0127,1,1
C0132,C0128,1,0
C0132,C0129,27,11
C0132,C0130,6,1
C0132,C0131,1,0
C0132,C0132,5,4
C0132,C0133,19,9
C0132,C0134,6,1
C0132,C0135,13,25
C0132,C0136,0,1
C0132,C0137,17,14
C0132,C0138,5,2
C0132,C0139,28,2
C0132,C0140,9,3
C0132,C0141,1,2
C0132,C0142,0,1
C0132,C0143,23,6
C0132,C0144,19,8
C0132,C0145,3,4
C0132,C0146,6,1
C0133,C0001,1193,513
C0133,C0002,7,1
C0133,C0003,13,6
C0133,C0004,53,28
C0133,C0005,114,11
C0133,C0006,49,28
C0133,C0007,128,90
C0133,C0008,373,83
C0133,C0009,101,45
C0133,C0010,15,5
C0133,C0011,47,17
C0133,C0012,13,4
C0133,C0013,19,9
C0133,C0014,142,80
C0133,C0015,45,19
C0133,C0016,281,144
C0133,C0017,7,1
C0133,C0019,8,3
C0133,C0020,2,3
C0133,C0022,3,0
C0133,C0023,0,3
C0133,C0024,0,1
C0133,C0025,0,4
C0133,C0026,1,0
C0133,C0027,1,1
C0133,C0028,10,3
C0133,C0029,3,1
C0133,C0030,7,5
C0133,C0031,31,12
C0133,C0032,10,3
C0133,C0033,9,6
C0133,C0034,21,10
C0133,C0035,10,7
C0133,C0036,1,2
C0133,C0037,4,13
C0133,C0038,9,5
C0133,C0039,4,4
C0133,C0040,1,4
C0133,C0041,9,9
C0133,C0042,60,23
C0133,C0043,6,8
C0133,C0044,8,1
C0133,C0045,11,3
C0133,C0046,10,11
C0133,C0047,2,1
C0133,C0048,4,9
C0133,C0049,29,6
C0133,C0050,0,1
C0133,C0051,28,7
C0133,C0052,19,3
C0133,C0053,88,4
C0133,C0054,20,5
C0133,C0055,33,5
C0133,C0056,24,7
C0133,C0057,6,4
C0133,C0058,17,3
C0133,C0059,72,21
C0133,C0060,3,2
C0133,C0061,7,0
C0133,C0062,27,13
C0133,C0063,2,1
C0133,C0064,3,2
C0133,C0065,31,6
C0133,C0066,1,2
C0133,C0067,28,12
C0133,C0068,10,4
C0133,C0070,5,9
C0133,C0071,4,5
C0133,C0072,2,3
C0133,C0073,15,4
C0133,C0074,5,0
C0133,C0075,1,1
C0133,C0076,4,1
C0133,C0077,0,2
C0133,C0078,9,1
C0133,C0079,1,0
C0133,C0080,0,2
C0133,C0081,19,2
C0133,C0082,6,1
C0133,C0083,9,1
C0133,C0084,2,7
C0133,C0085,6,1
C0133,C0086,13,3
C0133,C0087,4,0
C0133,C0088,4,1
C0133,C0089,8,6
C0133,C0090,3,2
C0133,C0091,0,4
C0133,C0092,9,4
C0133,C0093,6,0
C0133,C0094,2,1
C0133,C0095,3,4
C0133,C0096,10,2
C0133,C0097,0,1
C0133,C0098,18,10
C0133,C0099,4,7
C0133,C0100,1,0
C0133,C0101,4,1
C0133,C0102,12,2
C0133,C0103,9,3
C0133,C0104,3,1
C0133,C0105,18,8
C0133,C0106,1,6
C0133,C0107,26,14
C0133,C0108,2,4
C0133,C0109,10,1
C0133,C0110,11,7
C0133,C0111,18,11
C0133,C0112,1,0
C0133,C0113,9,3
C0133,C0114,2,1
C0133,C0115,12,1
C0133,C0116,3,3
C0133,C0117,122,96
C0133,C0118,97,28
C0133,C0119,63,20
C0133,C0120,14,1
C0133,C0121,17,4
C0133,C0122,47,1
C0133,C0123,20,1
C0133,C0124,12,1
C0133,C0125,13,3
C0133,C0126,4,5
C0133,C0127,3,2
C0133,C0128,4,1
C0133,C0129,28,23
C0133,C0130,13,1
C0133,C0131,0,1
C0133,C0132,9,7
C0133,C0133,10,8
C0133,C0134,20,11
C0133,C0135,20,19
C0133,C0136,0,2
C0133,C0137,22,24
C0133,C0138,5,7
C0133,C0139,59,11
C0133,C0140,7,2
C0133,C0141,26,9
C0133,C0142,8,1
C0133,C0143,14,5
C0133,C0144,27,10
C0133,C0145,9,3
C0133,C0146,5,1
C0134,C0001,905,348
C0134,C0002,8,0
C0134,C0003,19,7
C0134,C0004,59,22
C0134,C0005,81,8
C0134,C0006,41,20
C0134,C0007,79,35
C0134,C0008,238,64
C0134,C0009,75,24
C0134,C0010,12,11
C0134,C0011,22,18
C0134,C0012,12,6
C0134,C0013,46,12
C0134,C0014,107,40
C0134,C0015,41,15
C0134,C0016,196,96
C0134,C0017,8,0
C0134,C0019,1,2
C0134,C0020,9,2
C0134,C0021,2,0
C0134,C0022,7,3
C0134,C0023,4,2
C0134,C0025,2,0
C0134,C0026,1,2
C0134,C0027,6,5
C0134,C0028,7,0
C0134,C0029,13,0
C0134,C0030,3,1
C0134,C0031,25,14
C0134,C0032,1,0
C0134,C0033,17,4
C0134,C0034,18,9
C0134,C0035,5,8
C0134,C0037,1,3
C0134,C0038,2,1
C0134,C0039,10,0
C0134,C0040,7,1
C0134,C0041,5,3
C0134,C0042,23,16
C0134,C0043,0,1
C0134,C0044,0,1
C0134,C0045,28,2
C0134,C0046,0,2
C0134,C0047,1,0
C0134,C0048,2,5
C0134,C0049,31,4
C0134,C0050,1,0
C0134,C0051,27,2
C0134,C0052,11,7
C0134,C0053,27,4
C0134,C0054,8,2
C0134,C0055,29,1
C0134,C0056,30,11
C0134,C0057,2,4
C0134,C0058,13,3
C0134,C0059,8,4
C0134,C0060,5,2
C0134,C0061,14,11
C0134,C0062,21,5
C0134,C0063,2,1
C0134,C0064,10,4
C0134,C0065,11,2
C0134,C0066,8,1
C0134,C0067,15,7
C0134,C0068,18,3
C0134,C0070,10,7
C0134,C0071,6,2
C0134,C0072,1,1
C0134,C0073,4,1
C0134,C0074,4,1
C0134,C0075,7,2
C0134,C0078,2,4
C0134,C0079,3,6
C0134,C0080,1,4
C0134,C0081,7,2
C0134,C0082,2,1
C0134,C0083,3,0
C0134,C0084,5,4
C0134,C0086,4,7
C0134,C0087,11,2
C0134,C0088,0,2
C0134,C0089,32,8
C0134,C0090,3,0
C0134,C0091,0,3
C0134,C0092,0,4
C0134,C0093,6,3
C0134,C0094,6,0
C0134,C0095,1,0
C0134,C0096,3,4
C0134,C0097,7,1
C0134,C0098,8,3
C0134,C0099,2,0
C0134,C0100,0,1
C0134,C0101,2,0
C0134,C0102,6,1
C0134,C0103,8,4
C0134,C0104,7,1
C0134,C0105,15,1
C0134,C0106,0,1
C0134,C0107,15,3
C0134,C0108,7,3
C0134,C0109,7,1
C0134,C0110,9,6
C0134,C0111,17,2
C0134,C0112,1,2
C0134,C0113,16,8
C0134,C0114,3,2
C0134,C0115,4,1
C0134,C0117,75,52
C0134,C0118,55,21
C0134,C0119,67,23
C0134,C0120,18,2
C0134,C0121,14,1
C0134,C0122,8,2
C0134,C0123,26,1
C0134,C0124,11,2
C0134,C0125,4,1
C0134,C0126,10,5
C0134,C0128,0,1
C0134,C0129,11,8
C0134,C0130,10,2
C0134,C0131,1,1
C0134,C0132,11,0
C0134,C0133,17,9
C0134,C0134,5,5
C0134,C0135,10,18
C0134,C0136,0,2
C0134,C0137,12,7
C0134,C0138,13,9
C0134,C0139,29,6
C0134,C0140,15,6
C0134,C0142,10,5
C0134,C0143,12,2
C0134,C0144,27,12
C0134,C0145,10,2
C0134,C0146,8,2
C0135,C0001,1814,818
C0135,C0002,7,1
C0135,C0003,76,58
C0135,C0004,74,52
C0135,C0005,124,20
C0135,C0006,100,59
C0135,C0007,174,95
C0135,C0008,405,83
C0135,C0009,126,51
C0135,C0010,152,97
C0135,C0011,45,46
C0135,C0012,29,9
C0135,C0013,48,21
C0135,C0014,191,78
C0135,C0015,64,26
C0135,C0016,510,222
C0135,C0017,7,1
C0135,C0019,5,3
C0135,C0020,59,44
C0135,C0021,4,0
C0135,C0022,8,11
C0135,C0023,0,2
C0135,C0024,3,2
C0135,C0025,1,0
C0135,C0026,5,2
C0135,C0027,16,19
C0135,C0028,19,7
C0135,C0029,4,3
C0135,C0030,7,0
C0135,C0031,20,17
C0135,C0032,1,3
C0135,C0033,12,7
C0135,C0034,84,48
C0135,C0035,3,0
C0135,C0036,1,1
C0135,C0037,9,3
C0135,C0038,6,3
C0135,C0039,17,16
C0135,C0040,13,7
C0135,C0041,4,3
C0135,C0042,69,34
C0135,C0043,4,4
C0135,C0044,3,3
C0135,C0045,22,7
C0135,C0046,11,8
C0135,C0047,5,0
C0135,C0048,11,7
C0135,C0049,59,5
C0135,C0050,2,1
C0135,C0051,30,4
C0135,C0052,35,6
C0135,C0053,76,12
C0135,C0054,30,7
C0135,C0055,32,7
C0135,C0056,31,13
C0135,C0057,8,2
C0135,C0058,9,4
C0135,C0059,28,9
C0135,C0060,3,1
C0135,C0061,7,1
C0135,C0062,46,10
C0135,C0063,6,2
C0135,C0064,10,1
C0135,C0065,25,6
C0135,C0066,0,1
C0135,C0067,34,12
C0135,C0068,22,12
C0135,C0070,20,10
C0135,C0071,2,2
C0135,C0072,12,6
C0135,C0073,6,3
C0135,C0074,11,2
C0135,C0075,1,1
C0135,C0076,65,45
C0135,C0077,1,0
C0135,C0078,75,46
C0135,C0079,10,6
C0135,C0080,1,7
C0135,C0081,11,0
C0135,C0082,6,2
C0135,C0083,8,3
C0135,C0084,5,25
C0135,C0085,8,7
C0135,C0086,12,2
C0135,C0087,24,4
C0135,C0088,2,3
C0135,C0089,13,13
C0135,C0090,9,1
C0135,C0091,2,1
C0135,C0092,4,4
C0135,C0093,12,1
C0135,C0094,3,1
C0135,C0096,3,1
C0135,C0097,7,3
C0135,C0098,12,14
C0135,C0099,1,2
C0135,C0100,1,0
C0135,C0101,5,5
C0135,C0102,5,3
C0135,C0103,17,5
C0135,C0104,3,1
C0135,C0105,65,15
C0135,C0106,0,1
C0135,C0107,15,2
C0135,C0108,8,7
C0135,C0109,25,2
C0135,C0110,5,10
C0135,C0111,29,10
C0135,C0112,10,3
C0135,C0113,9,3
C0135,C0114,3,3
C0135,C0115,12,4
C0135,C0116,1,3
C0135,C0117,233,124
C0135,C0118,94,27
C0135,C0119,184,71
C0135,C0120,29,3
C0135,C0121,23,3
C0135,C0122,45,7
C0135,C0123,16,3
C0135,C0124,8,4
C0135,C0125,3,2
C0135,C0126,14,7
C0135,C0127,4,3
C0135,C0128,10,0
C0135,C0129,40,17
C0135,C0130,10,3
C0135,C0131,3,1
C0135,C0132,20,5
C0135,C0133,22,16
C0135,C0134,28,7
C0135,C0135,59,43
C0135,C0136,5,1
C0135,C0137,46,32
C0135,C0138,8,8
C0135,C0139,57,14
C0135,C0140,25,4
C0135,C0141,4,1
